game_id,game_date,team,min,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf,ncat_score,opp_score,home_away,win,opponent,is_ncat,team_score,opp_score_,opp_team,opp_min,opp_fgm,opp_fga,opp_fg2m,opp_fg2a,opp_fg3m,opp_fg3a,opp_ftm,opp_fta,opp_pts,opp_reb,opp_ast,opp_to,opp_stl,opp_blk,opp_oreb,opp_dreb,opp_pf,poss,opp_poss,pace,ortg,drtg,efg_pct,tov_pct,orb_pct,ts_pct,ortg_r5,drtg_r5,pace_r5,efg_pct_r5
401581728,2023-11-24,Alabama State Hornets,200.0,34,61,27,45,7,16,13,20,88,34,16,10,6,1,10,24,23,73,88,home,0,Alabama State Hornets,0,88,73,North Carolina A&T Aggies,200.0,19,55,11,26,8,29,27,32,73,26,12,10,6,3,7,19,17,69.8,72.08,70.94,124.04849168311249,102.90386241894561,0.6147540983606558,0.14326647564469916,0.3448275862068966,0.6303724928366763,,,,
401729285,2024-12-21,Arkansas Razorbacks,200.0,37,74,31,50,6,24,15,19,95,43,26,6,4,9,13,30,16,67,95,away,0,Arkansas Razorbacks,0,95,67,North Carolina A&T Aggies,200.0,27,75,23,53,4,22,9,17,67,35,7,8,5,1,16,19,13,75.36,74.48,74.92,126.80192205018686,89.42872397223705,0.5405405405405406,0.07961783439490445,0.40625,0.5767362797474502,,,,
401721014,2024-11-26,Buffalo Bulls,200.0,26,64,18,39,8,25,22,28,82,39,17,13,3,6,9,30,13,81,82,away,0,Buffalo Bulls,0,82,81,North Carolina A&T Aggies,200.0,28,70,17,42,11,28,14,18,81,37,15,9,9,4,8,29,22,80.32,78.92,79.62,102.98919869379553,101.73323285606631,0.46875,0.16185258964143429,0.23684210526315788,0.5372117400419287,,,,
401600619,2024-01-05,Campbell Fighting Camels,200.0,18,53,10,30,8,23,18,19,62,21,7,10,6,4,5,16,14,76,62,home,1,Campbell Fighting Camels,0,62,76,North Carolina A&T Aggies,200.0,29,61,20,36,9,25,9,11,76,33,11,10,3,3,10,23,14,66.36,65.84,66.1,93.79727685325265,114.97730711043874,0.41509433962264153,0.1506931886678722,0.17857142857142858,0.5052151238591917,,,,
401600761,2024-03-02,Campbell Fighting Camels,200.0,24,59,13,29,11,30,5,7,64,33,19,6,3,0,4,29,11,62,64,away,0,Campbell Fighting Camels,0,64,62,North Carolina A&T Aggies,200.0,24,62,15,35,9,27,5,5,62,38,11,7,5,2,8,30,11,64.08,63.2,63.64,100.56568196103079,97.42300439974858,0.5,0.09363295880149813,0.11764705882352941,0.5154639175257733,,,,
401714261,2025-02-11,Campbell Fighting Camels,200.0,25,51,20,31,5,20,11,19,66,26,16,8,6,5,6,20,15,62,66,away,0,Campbell Fighting Camels,0,66,62,North Carolina A&T Aggies,200.0,24,52,23,38,1,14,13,16,62,30,12,11,6,2,7,23,16,61.36,63.04,62.2,106.10932475884245,99.67845659163986,0.5392156862745098,0.1303780964797914,0.20689655172413793,0.5559299191374664,97.18147940714172,106.20015575509366,64.87,0.45754716981132076
401714282,2025-02-21,Campbell Fighting Camels,200.0,20,51,17,31,3,20,7,12,50,28,11,14,7,4,7,21,15,53,50,home,1,Campbell Fighting Camels,0,50,53,North Carolina A&T Aggies,200.0,20,49,14,31,6,18,7,9,53,29,7,18,10,4,7,22,14,63.28,63.96,63.620000000000005,78.59163784973279,83.30713612071675,0.4215686274509804,0.22123893805309733,0.2413793103448276,0.44420753375977257,100.15742785770863,104.02625603394239,63.98,0.4847700086323838
401812058,2026-02-07,Campbell Fighting Camels,200.0,26,55,18,37,8,18,19,26,79,34,13,12,4,2,7,27,16,71,79,home,0,Campbell Fighting Camels,0,79,71,North Carolina A&T Aggies,200.0,28,61,25,51,3,10,12,21,71,31,14,9,10,2,10,21,23,71.44,69.24,70.34,112.31162922945693,100.93829968723342,0.5454545454545454,0.167973124300112,0.25,0.5945213726670681,94.76598035571467,98.84647605563597,63.89,0.46896966333703294
401812098,2026-03-04,Campbell Fighting Camels,200.0,32,58,22,35,10,23,16,22,90,32,21,13,5,4,10,22,18,72,90,away,0,Campbell Fighting Camels,0,90,72,North Carolina A&T Aggies,200.0,28,60,23,45,5,15,11,21,72,26,14,13,6,1,10,16,16,70.68,72.24,71.46000000000001,125.94458438287153,100.75566750629721,0.6379310344827587,0.1839275608375778,0.38461538461538464,0.6648936170212766,98.27511013046312,99.26484078195547,65.17999999999999,0.4842666397605354
401600711,2024-02-09,Charleston Cougars,200.0,31,68,21,37,10,31,8,18,80,47,18,9,3,1,14,33,18,58,80,away,0,Charleston Cougars,0,80,58,North Carolina A&T Aggies,200.0,24,57,22,41,2,16,8,20,58,29,10,8,6,7,6,23,14,70.92,67.8,69.36,115.34025374855825,83.62168396770473,0.5294117647058824,0.12690355329949238,0.3783783783783784,0.5268703898840885,,,,
401714254,2025-02-06,Charleston Cougars,200.0,25,55,18,32,7,23,9,13,66,31,15,10,8,2,6,25,16,63,66,away,0,Charleston Cougars,0,66,63,North Carolina A&T Aggies,200.0,23,55,15,30,8,25,9,16,63,34,12,12,7,1,9,25,12,64.72,65.04,64.88,101.72626387176327,97.10234278668311,0.5181818181818182,0.15451174289245984,0.1935483870967742,0.5434782608695652,,,,
401714277,2025-02-15,Charleston Cougars,200.0,23,52,14,26,9,26,14,23,69,27,20,10,7,2,5,22,16,59,69,home,0,Charleston Cougars,0,69,59,North Carolina A&T Aggies,200.0,22,53,18,35,4,18,11,19,59,35,14,13,7,1,9,26,15,67.12,65.36,66.24000000000001,104.16666666666666,89.07004830917873,0.5288461538461539,0.14898688915375446,0.16129032258064516,0.5553766902768835,108.53325881016076,90.36201337719392,67.12,0.5237967914438503
401812049,2026-02-06,Charleston Cougars,200.0,31,59,25,38,6,21,10,14,78,27,13,13,11,4,6,21,15,62,78,away,0,Charleston Cougars,0,78,62,North Carolina A&T Aggies,200.0,20,54,13,31,7,23,15,18,62,33,9,16,7,4,9,24,11,72.16,68.92,70.53999999999999,110.57555996597677,87.89339381910973,0.576271186440678,0.18015521064301554,0.2,0.5985267034990792,107.07772809566272,89.93135835452217,66.82666666666667,0.5254799122446182
401812071,2026-02-20,Charleston Cougars,200.0,27,61,17,35,10,26,10,14,74,35,19,7,7,4,11,24,14,61,74,home,0,Charleston Cougars,0,74,61,North Carolina A&T Aggies,200.0,22,54,15,30,7,24,10,15,61,28,12,12,3,5,7,21,13,63.16,65.6,64.38,114.9425287356322,94.74992233612925,0.5245901639344263,0.11082963901203294,0.34375,0.55092316855271,107.95218606324124,89.42186722066907,67.755,0.5381777307936331
401820801,2025-12-03,Charlotte 49ers,200.0,26,50,17,28,9,22,13,19,74,28,15,11,7,3,8,20,25,57,74,away,0,Charlotte 49ers,0,74,57,North Carolina A&T Aggies,200.0,17,47,13,29,4,18,19,29,57,23,6,11,7,1,6,17,16,61.36,64.76,63.06,117.34855692990803,90.39010466222645,0.61,0.17926988265971316,0.32,0.6339958875942426,,,,
401731875,2024-11-05,Cheyney (PA) Wolves,200.0,17,55,10,30,7,25,14,33,55,30,8,16,6,4,6,24,23,107,55,home,1,Cheyney (PA) Wolves,0,55,107,North Carolina A&T Aggies,200.0,38,75,24,37,14,38,17,25,107,54,24,10,9,0,15,39,20,79.52,81.0,80.25999999999999,68.52728631946175,133.31672065786196,0.37272727272727274,0.2012072434607646,0.13333333333333333,0.39556962025316456,,,,
401581734,2023-12-21,Coastal Carolina Chanticleers,200.0,33,64,26,39,7,25,9,16,82,38,20,11,5,3,9,29,13,85,82,away,1,Coastal Carolina Chanticleers,0,82,85,North Carolina A&T Aggies,200.0,32,67,20,38,12,29,9,16,85,27,12,6,7,3,7,20,14,73.04,73.04,73.04,112.26725082146768,116.37458926615551,0.5703125,0.1506024096385542,0.3103448275862069,0.5771396396396395,,,,
401724539,2024-12-18,Coastal Carolina Chanticleers,200.0,26,58,23,39,3,19,18,23,73,38,8,8,3,3,8,30,12,68,73,home,0,Coastal Carolina Chanticleers,0,73,68,North Carolina A&T Aggies,200.0,26,67,21,52,5,15,11,14,68,31,9,6,3,3,8,23,21,68.12,71.16,69.64,104.82481332567491,97.64503159103964,0.47413793103448276,0.11743981209630064,0.25806451612903225,0.5358191426893717,,,,
401827733,2025-11-28,Davidson Wildcats,200.0,31,55,23,38,8,17,20,35,90,33,16,6,6,3,9,24,22,74,90,away,0,Davidson Wildcats,0,90,74,North Carolina A&T Aggies,200.0,24,47,16,30,8,17,18,30,74,27,8,10,5,4,5,22,26,67.4,65.2,66.30000000000001,135.7466063348416,111.61387631975866,0.6363636363636364,0.08902077151335311,0.2903225806451613,0.6392045454545454,,,,
401600685,2024-01-26,Delaware Blue Hens,200.0,34,67,23,42,11,25,11,17,90,38,22,8,5,2,11,27,18,71,90,away,0,Delaware Blue Hens,0,90,71,North Carolina A&T Aggies,200.0,22,60,13,37,9,23,18,23,71,28,9,8,7,5,6,22,16,71.48,72.12,71.80000000000001,125.34818941504176,98.88579387186628,0.5895522388059702,0.1119194180190263,0.3333333333333333,0.604189044038668,,,,
401600730,2024-02-17,Delaware Blue Hens,200.0,23,51,18,28,5,23,11,16,62,28,9,9,2,4,7,21,13,54,62,home,0,Delaware Blue Hens,0,62,54,North Carolina A&T Aggies,200.0,21,55,19,44,2,11,10,13,54,28,13,7,5,0,7,21,14,60.04,60.72,60.379999999999995,102.68300761841671,89.43358728055648,0.5,0.14990006662225183,0.25,0.5341144038594073,,,,
401714197,2025-01-10,Delaware Blue Hens,200.0,35,63,27,44,8,19,20,25,98,40,20,14,5,4,4,36,24,88,98,home,0,Delaware Blue Hens,0,98,88,North Carolina A&T Aggies,200.0,32,71,26,49,6,22,18,28,88,31,17,8,6,3,7,24,17,84.0,84.32,84.16,116.4448669201521,104.56273764258555,0.6190476190476191,0.16666666666666666,0.14285714285714285,0.6621621621621622,114.01559851672923,94.15969057621137,66.09,0.5447761194029851
401600654,2024-01-12,Drexel Dragons,200.0,29,60,27,48,2,12,7,10,67,42,10,11,2,6,11,31,18,63,67,home,0,Drexel Dragons,0,67,63,North Carolina A&T Aggies,200.0,23,60,19,44,4,16,13,19,63,25,7,6,4,4,6,19,13,64.4,68.36,66.38,100.93401626996084,94.9081048508587,0.5,0.17080745341614906,0.36666666666666664,0.5201863354037266,,,,
401600691,2024-01-27,Drexel Dragons,200.0,23,59,15,34,8,25,8,14,62,45,15,9,5,6,12,33,12,47,62,away,0,Drexel Dragons,0,62,47,North Carolina A&T Aggies,200.0,19,57,18,45,1,12,8,15,47,26,8,7,4,3,5,21,13,62.16,65.6,63.879999999999995,97.05698184095179,73.57545397620538,0.4576271186440678,0.1447876447876448,0.36363636363636365,0.47575199508901167,,,,
401714190,2025-01-04,Drexel Dragons,200.0,26,59,18,37,8,22,8,13,68,41,10,14,6,9,11,30,18,59,68,home,0,Drexel Dragons,0,68,59,North Carolina A&T Aggies,200.0,19,62,17,47,2,15,19,22,59,32,7,12,10,3,12,20,17,67.72,71.68,69.7,97.5609756097561,84.64849354375896,0.5084745762711864,0.2067336089781453,0.3548387096774194,0.5253399258343634,98.99549905545632,84.24177941353204,65.13,0.4788135593220339
401812045,2026-01-31,Drexel Dragons,200.0,26,61,17,38,9,23,0,2,61,32,15,10,3,2,8,24,15,60,61,away,0,Drexel Dragons,0,61,60,North Carolina A&T Aggies,200.0,21,53,16,32,5,21,13,15,60,30,9,9,8,3,5,25,10,63.88,63.6,63.74,95.70128647631002,94.13241292751803,0.5,0.15654351909830932,0.24242424242424243,0.49288946347769874,98.51732457355625,84.37735079027435,66.65333333333332,0.48870056497175146
401722196,2024-11-29,East Carolina Pirates,200.0,33,63,25,42,8,21,19,22,93,36,23,9,3,5,11,25,15,69,93,away,0,East Carolina Pirates,0,93,69,North Carolina A&T Aggies,200.0,26,67,19,42,7,25,10,13,69,29,13,8,4,4,11,18,16,70.68,69.72,70.2,132.47863247863248,98.29059829059828,0.5873015873015873,0.12733446519524616,0.3793103448275862,0.63979086406164,,,,
401600650,2024-01-07,Elon Phoenix,200.0,27,66,13,32,14,34,9,17,77,47,17,7,3,5,12,35,14,59,77,away,0,Elon Phoenix,0,77,59,North Carolina A&T Aggies,200.0,21,58,17,42,4,16,13,19,59,27,8,3,3,7,4,23,17,68.48,65.36,66.92,115.06276150627615,88.16497310221159,0.5151515151515151,0.10221962616822429,0.34285714285714286,0.5239520958083832,,,,
401600705,2024-02-03,Elon Phoenix,200.0,23,47,14,27,9,20,14,20,69,28,16,11,8,0,5,23,16,65,69,home,0,Elon Phoenix,0,69,65,North Carolina A&T Aggies,200.0,23,59,14,33,9,26,10,13,65,33,16,9,3,2,11,22,15,61.8,62.72,62.26,110.8255701895278,104.40089945390298,0.5851063829787234,0.1779935275080906,0.18518518518518517,0.6182795698924731,,,,
401714187,2025-01-03,Elon Phoenix,200.0,23,59,16,34,7,25,22,27,75,43,12,8,2,3,18,25,12,67,75,home,0,Elon Phoenix,0,75,67,North Carolina A&T Aggies,200.0,23,64,12,38,11,26,10,16,67,32,13,6,6,2,13,19,19,60.88,64.04,62.46000000000001,120.0768491834774,107.26865193723982,0.4491525423728814,0.1314060446780552,0.4864864864864865,0.5290632054176072,112.94416584790197,96.28293627805729,64.59,0.5501289490651193
401714268,2025-02-14,Elon Phoenix,200.0,23,53,16,35,7,18,6,8,59,30,6,15,6,7,9,21,12,60,59,away,1,Elon Phoenix,0,59,60,North Carolina A&T Aggies,200.0,24,57,20,42,4,15,8,12,60,26,9,9,11,1,7,19,10,62.52,64.28,63.400000000000006,93.05993690851734,94.6372239747634,0.5,0.2399232245681382,0.32142857142857145,0.5219391365888181,115.32172695976044,99.9448414977848,63.88,0.5164701468343733
401812005,2026-01-09,Elon Phoenix,200.0,24,60,16,37,8,23,13,22,69,31,18,9,8,1,9,22,9,64,69,home,0,Elon Phoenix,0,69,64,North Carolina A&T Aggies,200.0,25,64,18,34,7,30,7,9,64,40,15,13,4,7,12,28,18,69.68,68.96,69.32,99.5383727639931,92.32544720138489,0.4666666666666667,0.12916188289322617,0.24324324324324326,0.4951205510907003,109.75627944694968,98.61793711702944,63.760000000000005,0.51235261012578
401812077,2026-02-22,Elon Phoenix,200.0,28,66,17,35,11,31,15,20,82,26,13,8,5,2,16,10,17,102,82,away,1,Elon Phoenix,0,82,102,North Carolina A&T Aggies,200.0,38,57,30,42,8,15,18,21,102,31,12,10,4,1,8,23,16,66.8,68.24,67.52,121.44549763033177,151.06635071090048,0.5075757575757576,0.11976047904191617,0.41025641025641024,0.5481283422459893,107.71269811035836,97.35943913390054,64.872,0.5032154214339573
401581735,2023-12-30,George Mason Patriots,200.0,34,58,28,36,6,22,20,25,94,35,16,11,6,4,10,25,18,69,94,away,0,George Mason Patriots,0,94,69,North Carolina A&T Aggies,200.0,23,56,16,35,7,21,16,25,69,23,8,10,8,1,8,15,18,70.0,69.0,69.5,135.25179856115108,99.28057553956835,0.6379310344827587,0.15714285714285714,0.4,0.6811594202898551,,,,
401718137,2024-11-13,George Washington Revolutionaries,200.0,31,64,24,39,7,25,16,18,85,36,11,13,11,4,10,26,14,80,85,away,0,George Washington Revolutionaries,0,85,80,North Carolina A&T Aggies,200.0,32,64,24,44,8,20,8,10,80,27,10,14,8,4,5,22,14,74.92,77.4,76.16,111.60714285714286,105.0420168067227,0.5390625,0.17351841964762413,0.3125,0.5909343715239155,,,,
401600666,2024-01-16,Hampton Pirates,200.0,32,60,22,37,10,23,6,10,80,31,14,9,4,5,6,25,10,81,80,away,1,Hampton Pirates,0,80,81,North Carolina A&T Aggies,200.0,33,66,23,40,10,26,5,8,81,27,15,6,6,4,7,20,11,67.4,68.52,67.96000000000001,117.71630370806356,119.18775750441435,0.6166666666666667,0.13353115727002965,0.23076923076923078,0.6211180124223602,,,,
401600698,2024-02-02,Hampton Pirates,200.0,23,52,20,39,3,13,9,15,58,33,11,10,2,6,7,26,11,59,58,home,1,Hampton Pirates,0,58,59,North Carolina A&T Aggies,200.0,24,64,16,42,8,22,3,7,59,36,13,4,8,4,12,24,12,61.6,59.08,60.34,96.1219754723235,97.77925091150148,0.47115384615384615,0.16233766233766234,0.22580645161290322,0.4948805460750853,,,,
401713720,2024-12-04,Hampton Pirates,200.0,27,65,22,43,5,22,21,27,80,36,11,5,8,2,11,25,18,71,82,away,0,Hampton Pirates,0,82,71,North Carolina A&T Aggies,200.0,25,55,18,36,7,19,14,25,71,37,11,15,3,4,6,31,19,70.88,75.0,72.94,112.42116808335618,97.34027968193035,0.45384615384615384,0.07054176072234764,0.2619047619047619,0.5332986472424558,106.91913959019354,108.4835042079579,64.15,0.5439102564102565
401714222,2025-01-21,Hampton Pirates,200.0,31,72,24,48,7,24,5,8,74,33,14,3,5,2,11,22,17,73,74,home,0,Hampton Pirates,0,74,73,North Carolina A&T Aggies,200.0,24,54,16,31,8,23,17,22,73,32,6,8,1,2,7,25,10,67.52,64.68,66.1,111.95158850226929,110.43872919818457,0.4791666666666667,0.04443127962085308,0.3055555555555556,0.4899364406779661,108.75314908791442,104.7690960326154,67.08,0.513888888888889
401812023,2026-01-20,Hampton Pirates,200.0,30,66,22,40,8,26,14,16,82,35,17,3,5,8,8,27,13,61,82,away,0,Hampton Pirates,0,82,61,North Carolina A&T Aggies,200.0,23,57,17,42,6,15,9,13,61,28,8,9,2,2,4,24,14,68.04,67.72,67.88,120.80141426045965,89.86446670595168,0.5151515151515151,0.04409171075837742,0.25,0.5613362541073385,109.55275894150313,106.18650432400769,66.83500000000001,0.5052083333333334
401812065,2026-02-14,Hampton Pirates,200.0,23,50,18,33,5,17,19,28,70,29,17,14,4,3,7,22,24,71,70,home,1,Hampton Pirates,0,70,71,North Carolina A&T Aggies,200.0,23,51,19,42,4,9,21,30,71,23,13,6,11,5,5,18,22,69.32,65.2,67.25999999999999,104.073743681237,105.56051144811182,0.51,0.20196191575302944,0.28,0.561617458279846,111.80249000529443,102.92209680039647,67.04400000000001,0.5071969696969697
401581730,2023-12-09,High Point Panthers,200.0,28,51,21,38,7,13,12,16,75,32,10,16,4,2,10,22,15,62,75,away,0,High Point Panthers,0,75,62,North Carolina A&T Aggies,200.0,24,50,22,44,2,6,12,16,62,19,17,11,8,3,5,14,15,64.04,63.04,63.540000000000006,118.03588290840415,97.57632987094742,0.6176470588235294,0.24984384759525294,0.4166666666666667,0.646106133700896,,,,
401600716,2024-02-10,Hofstra Pride,200.0,30,59,19,37,11,22,10,12,81,32,14,10,6,0,6,26,20,49,81,home,0,Hofstra Pride,0,81,49,North Carolina A&T Aggies,200.0,14,52,11,35,3,17,18,24,49,30,6,11,5,1,10,20,12,68.28,63.56,65.92,122.876213592233,74.33252427184466,0.6016949152542372,0.14645577035735208,0.23076923076923078,0.6300560049782202,,,,
401714303,2025-03-01,Hofstra Pride,200.0,27,59,19,35,8,24,8,11,70,41,13,11,7,7,11,30,13,49,70,away,0,Hofstra Pride,0,70,49,North Carolina A&T Aggies,200.0,15,53,8,29,7,24,12,18,49,30,11,11,5,5,10,20,11,63.84,61.92,62.88,111.32315521628497,77.92620865139949,0.5254237288135594,0.17230576441102757,0.3548387096774194,0.5482456140350876,,,,
401746239,2025-03-07,Hofstra Pride,200.0,26,63,11,27,15,36,10,17,77,38,19,4,10,2,10,28,19,55,77,away,0,Hofstra Pride,0,77,55,North Carolina A&T Aggies,200.0,16,51,11,29,5,22,18,23,55,34,6,12,3,2,7,27,14,64.48,66.12,65.30000000000001,117.91730474732005,84.22664624808574,0.5317460317460317,0.06203473945409429,0.2702702702702703,0.5462542565266743,117.099684404259,76.12936646162208,64.4,0.5635593220338984
401812025,2026-01-23,Hofstra Pride,200.0,25,61,12,28,13,33,15,20,78,25,11,6,5,1,7,18,23,79,78,home,1,Hofstra Pride,0,78,79,North Carolina A&T Aggies,200.0,23,56,16,33,7,23,26,35,79,39,8,8,2,6,13,26,20,68.8,66.4,67.6,115.3846153846154,116.8639053254438,0.5163934426229508,0.0872093023255814,0.21212121212121213,0.5587392550143266,117.37222451861267,78.82845972377663,64.7,0.5529548919379428
401827529,2025-12-10,Howard Bison,200.0,24,54,18,40,6,14,19,28,73,30,15,13,8,8,9,21,22,69,73,away,0,Howard Bison,0,73,69,North Carolina A&T Aggies,200.0,27,63,23,47,4,16,11,15,69,35,6,13,6,9,14,21,20,70.32,68.6,69.46,105.09645839331992,99.33774834437087,0.5,0.18486916951080776,0.3,0.5503618817852836,,,,
401581733,2023-12-18,Jackson State Tigers,200.0,26,66,22,48,4,18,12,17,68,33,13,14,9,3,16,17,20,60,68,away,0,Jackson State Tigers,0,68,60,North Carolina A&T Aggies,200.0,22,52,19,35,3,17,13,18,60,29,8,14,4,4,8,21,19,71.48,65.92,68.7,98.98107714701601,87.3362445414847,0.42424242424242425,0.195858981533296,0.43243243243243246,0.4627109417528579,,,,
401718712,2024-12-15,Liberty Flames,200.0,33,66,25,43,8,23,9,15,83,36,21,6,5,2,8,28,7,74,83,away,0,Liberty Flames,0,83,74,North Carolina A&T Aggies,200.0,27,67,18,45,9,22,11,12,74,33,12,9,4,5,8,25,12,70.6,73.28,71.94,115.37392271337225,102.86349735891021,0.5606060606060606,0.08498583569405099,0.24242424242424243,0.5716253443526171,,,,
401823042,2025-12-13,Maryland Eastern Shore Hawks,200.0,30,67,24,44,6,23,13,17,79,27,22,7,8,1,9,18,27,82,79,home,1,Maryland Eastern Shore Hawks,0,79,82,North Carolina A&T Aggies,200.0,22,50,15,29,7,21,31,38,82,33,14,13,3,4,8,25,19,72.48,71.72,72.1,109.57004160887658,113.73092926490986,0.4925373134328358,0.09657836644591611,0.2647058823529412,0.530343716433942,,,,
401581727,2023-11-22,Merrimack Warriors,200.0,34,61,28,42,6,19,22,29,96,40,15,9,9,6,6,34,19,73,96,away,0,Merrimack Warriors,0,96,73,North Carolina A&T Aggies,200.0,25,61,18,39,7,22,16,22,73,22,12,11,6,0,4,18,15,76.76,77.68,77.22,124.32012432012431,94.53509453509453,0.6065573770491803,0.11724856696195934,0.25,0.6507592190889371,,,,
401827531,2025-12-20,Mid-Atlantic Christian Mustangs,200.0,20,64,13,39,7,25,8,18,55,23,9,5,6,1,5,18,26,95,55,home,1,Mid-Atlantic Christian Mustangs,0,55,95,North Carolina A&T Aggies,200.0,31,54,23,34,8,20,25,40,95,48,21,11,4,7,10,38,16,71.92,72.6,72.25999999999999,76.11403265983948,131.4696927760864,0.3671875,0.06952169076751946,0.11627906976744186,0.38236929922135704,,,,
401600746,2024-02-24,Monmouth Hawks,200.0,32,69,24,42,8,27,11,17,83,38,20,7,9,5,11,27,19,67,83,away,0,Monmouth Hawks,0,83,67,North Carolina A&T Aggies,200.0,17,60,9,37,8,23,25,30,67,36,8,12,5,5,13,23,15,72.48,72.2,72.34,114.73596903511196,92.61819187171689,0.5217391304347826,0.09657836644591611,0.3235294117647059,0.5426255230125523,,,,
401714212,2025-01-17,Monmouth Hawks,200.0,25,60,23,48,2,12,20,25,72,38,12,7,3,5,11,27,19,63,72,home,0,Monmouth Hawks,0,72,63,North Carolina A&T Aggies,200.0,19,58,13,32,6,26,19,31,63,38,11,10,5,3,12,26,18,67.0,69.64,68.32,105.3864168618267,92.21311475409837,0.43333333333333335,0.1044776119402985,0.2972972972972973,0.5070422535211268,,,,
401812038,2026-01-30,Monmouth Hawks,225.0,28,65,22,45,6,20,21,25,83,25,12,7,7,5,9,16,16,81,83,away,0,Monmouth Hawks,0,83,81,North Carolina A&T Aggies,225.0,29,60,26,48,3,12,20,23,81,37,7,14,2,6,12,25,17,74.0,72.12,73.06,113.6052559540104,110.8677799069258,0.47692307692307695,0.0945945945945946,0.2647058823529412,0.5460526315789473,110.06119294846934,92.41565331290764,70.33,0.47753623188405797
401723742,2024-11-21,Morgan State Bears,200.0,35,73,32,58,3,15,10,12,83,36,16,14,9,1,10,26,24,86,83,home,1,Morgan State Bears,0,83,86,North Carolina A&T Aggies,200.0,29,59,22,39,7,20,21,35,86,32,17,14,9,5,9,23,15,82.28,79.4,80.84,102.67194458189014,106.38297872340425,0.5,0.1701507049100632,0.30303030303030304,0.5301481859989781,,,,
401813276,2025-11-19,Morgan State Bears,200.0,28,62,23,41,5,21,12,17,73,21,13,5,5,0,4,17,21,79,73,away,1,Morgan State Bears,0,73,79,North Carolina A&T Aggies,200.0,26,50,20,31,6,19,21,27,79,36,18,14,2,2,7,29,14,70.48,68.88,69.68,104.76463834672789,113.37543053960964,0.49193548387096775,0.07094211123723042,0.12121212121212122,0.5253310305123776,,,,
401577552,2023-11-07,North Carolina A&T Aggies,200.0,19,70,11,36,8,34,6,9,52,23,9,9,5,6,7,16,17,52,100,away,0,Pittsburgh Panthers,1,52,100,Pittsburgh Panthers,200.0,40,71,28,42,12,29,8,17,100,55,21,10,5,9,13,42,12,75.96,75.48,75.72,68.67406233491812,132.06550449022717,0.32857142857142857,0.1184834123222749,0.14285714285714285,0.3515413737155219,,,,
401581726,2023-11-11,North Carolina A&T Aggies,200.0,25,59,16,31,9,28,19,29,78,26,13,8,9,6,8,18,14,78,94,away,0,UNC Greensboro Spartans,1,78,94,UNC Greensboro Spartans,200.0,34,72,19,43,15,29,11,13,94,46,21,14,5,1,16,30,20,71.76,75.72,73.74000000000001,105.77705451586654,127.47491185245457,0.5,0.11148272017837234,0.21052631578947367,0.5434782608695652,,,,
401575427,2023-11-15,North Carolina A&T Aggies,200.0,17,53,9,22,8,31,9,12,51,18,11,10,4,2,4,14,13,51,80,away,0,Virginia Cavaliers,1,51,80,Virginia Cavaliers,197.0,31,56,25,44,6,12,12,16,80,41,22,8,7,10,11,30,11,64.28,60.04,62.16,82.04633204633205,128.70012870012872,0.39622641509433965,0.1555693839452396,0.11764705882352941,0.43754289636238847,87.22555842539234,129.77020817134087,74.73,0.41428571428571426
401581727,2023-11-22,North Carolina A&T Aggies,200.0,25,61,18,39,7,22,16,22,73,22,12,11,6,0,4,18,15,73,96,away,0,Merrimack Warriors,1,73,96,Merrimack Warriors,200.0,34,61,28,42,6,19,22,29,96,40,15,9,9,6,6,34,19,77.68,76.76,77.22,94.53509453509453,124.32012432012431,0.4672131147540984,0.14160659114315138,0.10526315789473684,0.5164119977362761,85.49914963237224,129.41351501427016,70.54,0.40826594788858944
401581728,2023-11-24,North Carolina A&T Aggies,200.0,19,55,11,26,8,29,27,32,73,26,12,10,6,3,7,19,17,73,88,home,0,Alabama State Hornets,1,73,88,Alabama State Hornets,200.0,34,61,27,45,7,16,13,20,88,34,16,10,6,1,10,24,23,72.08,69.8,70.94,102.90386241894561,124.04849168311249,0.41818181818181815,0.13873473917869034,0.22580645161290322,0.528372900984366,87.75813585805281,128.14016734073368,72.21000000000001,0.42300273960496665
401579102,2023-11-25,North Carolina A&T Aggies,200.0,27,61,19,40,8,21,21,32,83,27,15,12,7,3,6,21,21,83,101,away,0,Samford Bulldogs,1,83,101,Samford Bulldogs,200.0,36,67,25,42,11,25,18,21,101,33,27,12,6,3,7,26,24,81.08,81.24,81.16,102.26712666338098,124.44553967471661,0.5081967213114754,0.1480019733596448,0.1875,0.5527437400106553,90.78728117023137,127.32183220920945,71.95599999999999,0.42203855532033696
401581729,2023-12-02,North Carolina A&T Aggies,200.0,25,63,19,40,6,23,12,14,68,21,14,5,5,5,5,16,17,68,85,home,0,The Citadel Bulldogs,1,68,85,The Citadel Bulldogs,200.0,32,58,25,45,7,13,14,18,85,40,12,10,2,4,10,30,12,69.16,65.92,67.53999999999999,100.68107787977496,125.85134734971871,0.4444444444444444,0.07229612492770388,0.14285714285714285,0.4916136495083864,97.50589403592394,125.79783924610733,73.044,0.4579636138683464
