game_id,team,player,player_id,position,starter,min,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf,game_date,season,opponent,home_away,ncat_score,opp_score,win,team_min,team_fga,team_fta,team_to,team_poss,ortg,drtg,pace,opp_drtg_pregame,opp_ortg_pregame,opp_pace_pregame,torvik_barthag,torvik_adjoe,rim_rate,three_rate,mid_rate,avg_shot_dist,assisted_rate,foul_drawn_rate,ts_pct,efg_pct,usg_pct,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,fgm_per40,fga_per40,fg3m_per40,fg3a_per40,ftm_per40,fta_per40,oreb_per40,dreb_per40,low_min_flag,position_enc,ts_pct_r5,ts_pct_season,usg_pct_r5,usg_pct_season,pts_per40_r5,pts_per40_season,reb_per40_r5,reb_per40_season,ast_per40_r5,ast_per40_season,to_per40_season,rim_rate_r5,three_rate_r5,avg_shot_dist_r5,assisted_rate_r5,foul_drawn_rate_r5,on_hot_streak,prev_game_date,days_rest,is_home
401714153,Rice Owls,A. Alexis,5240923,G,False,22.0,4,11,2,4,2,7,2,2,12,6,0,2,0,0,2,4,5,2024-11-08,2025,Rice Owls,away,60,61,0,200.0,61,17,10,70.48,86.15819209039547,84.74576271186439,70.80000000000001,,,,,,,,,,,,0.505050505050505,0.45454545454545453,32.156426651839496,21.818181818181817,10.909090909090908,0.0,0.0,0.0,3.6363636363636362,7.2727272727272725,20.0,3.6363636363636362,12.727272727272727,3.6363636363636362,3.6363636363636362,3.6363636363636362,7.2727272727272725,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401582265,Wake Forest Demon Deacons,A. Andrews,4683030,G,False,30.0,4,9,1,3,3,6,1,2,12,5,0,3,3,0,3,2,1,2023-11-15,2024,Wake Forest Demon Deacons,away,56,51,1,200.0,47,21,17,67.24,74.4960560911481,81.79959100204498,68.46000000000001,,,,,,,,,,,,0.6072874493927125,0.6111111111111112,23.448024758783905,16.0,6.666666666666666,0.0,4.0,0.0,4.0,5.333333333333333,12.0,4.0,8.0,1.3333333333333333,2.6666666666666665,4.0,2.6666666666666665,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603528,Charleston Cougars,A. Andrews,5108753,G,True,19.0,0,9,0,6,0,3,0,0,0,3,2,1,0,0,1,2,0,2024-01-05,2024,Charleston Cougars,home,58,63,0,200.0,62,13,14,70.72,90.67357512953369,83.47725964306277,69.47999999999999,,,,,,,,,,,,0.0,0.0,25.761908442177393,0.0,6.315789473684211,4.2105263157894735,0.0,0.0,2.1052631578947367,0.0,18.94736842105263,0.0,6.315789473684211,0.0,0.0,2.1052631578947367,4.2105263157894735,0,0.0,,,,,,,,,,,,,,,,,0,2023-11-15,51.0,1
401603610,Charleston Cougars,A. Andrews,5108753,G,True,22.0,0,10,0,5,0,5,1,3,1,0,1,1,1,0,0,0,2,2024-02-10,2024,Charleston Cougars,away,62,66,0,200.0,69,20,13,79.8,85.49222797927463,80.31088082901555,77.19999999999999,,,,,,,,,,,,0.044169611307420496,0.0,24.66960352422908,1.8181818181818181,0.0,1.8181818181818181,1.8181818181818181,0.0,1.8181818181818181,0.0,18.18181818181818,0.0,9.09090909090909,1.8181818181818181,5.454545454545454,0.0,0.0,0,0.0,0.30364372469635625,,24.60496660048065,,8.0,,6.491228070175438,,2.1052631578947367,,,,,,,,0,2024-01-05,36.0,0
401824473,Monmouth Hawks,A. Andrews,5108753,G,True,28.0,2,7,1,2,1,5,2,4,7,3,0,1,0,1,1,2,3,2026-01-04,2026,Monmouth Hawks,home,55,61,0,200.0,50,21,17,67.24,88.32898928467998,79.64089197799015,69.06,,,,,,,,,,,,0.3995433789954338,0.35714285714285715,18.288112726727622,10.0,4.285714285714286,0.0,0.0,1.4285714285714286,1.4285714285714286,2.857142857142857,10.0,1.4285714285714286,7.142857142857143,2.857142857142857,5.714285714285714,1.4285714285714286,2.857142857142857,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824555,Monmouth Hawks,A. Andrews,5108753,G,True,31.0,7,11,2,2,5,9,0,0,19,2,2,5,0,0,0,2,4,2026-02-28,2026,Monmouth Hawks,away,71,65,1,200.0,52,16,13,63.04,99.69325153374233,108.89570552147238,65.2,,,,,,,,,,,,0.8636363636363636,0.8636363636363636,28.65791406208021,24.516129032258064,2.5806451612903225,2.5806451612903225,0.0,0.0,6.451612903225806,9.032258064516128,14.193548387096774,6.451612903225806,11.612903225806452,0.0,0.0,0.0,2.5806451612903225,0,0.0,,,,,,,,,,,,,,,,,0,2026-01-04,55.0,0
401724171,Hofstra Pride,A. Angoi,5107336,F,False,20.0,2,8,2,6,0,2,4,5,8,5,0,1,1,1,2,3,0,2025-01-26,2025,Hofstra Pride,away,63,44,1,200.0,53,7,21,69.08,65.28189910979228,93.47181008902076,67.4,,,,,,,,,,,,0.3921568627450981,0.25,29.060716139076288,16.0,10.0,0.0,2.0,2.0,2.0,4.0,16.0,0.0,4.0,8.0,10.0,4.0,6.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401824538,Hofstra Pride,A. Angoi,5107336,F,False,14.0,0,1,0,1,0,0,2,2,2,2,1,2,1,2,2,0,3,2026-02-15,2026,Hofstra Pride,home,51,60,0,200.0,54,14,18,66.16,88.46947803007963,75.19905632556768,67.82,,,,,,,,,,,,0.5319148936170213,0.0,14.183360140371398,5.714285714285714,5.714285714285714,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,0.0,2.857142857142857,0.0,0.0,5.714285714285714,5.714285714285714,5.714285714285714,0.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401716261,Mount Olive Trojans,A. Arroyo,5181115,F,True,25.0,2,3,2,3,0,0,3,4,7,1,0,1,2,0,0,1,1,2024-12-31,2025,Mount Olive Trojans,home,100,42,1,200.0,48,10,29,79.4,52.36907730673317,124.68827930174564,80.2,,,,,,,,,,,,0.7352941176470589,0.6666666666666666,11.32186732186732,11.200000000000001,1.6,0.0,3.2,0.0,1.6,3.2,4.800000000000001,0.0,0.0,4.800000000000001,6.4,0.0,1.6,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401582263,Georgia Lady Bulldogs,A. Avinger,4433748,G,True,26.0,5,10,1,4,4,6,1,2,15,2,3,1,2,0,0,2,3,2023-11-07,2024,Georgia Lady Bulldogs,away,59,71,0,200.0,68,26,10,75.44,97.55427315196482,81.06622698543556,72.78,,,,,,,,,,,,0.6893382352941176,0.7,20.434842438420258,23.076923076923077,3.076923076923077,4.615384615384616,3.076923076923077,0.0,1.5384615384615385,7.6923076923076925,15.384615384615385,6.153846153846154,9.230769230769232,1.5384615384615385,3.076923076923077,0.0,3.076923076923077,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716263,Liberty Flames,A. Badosa,5239911,G,False,13.0,1,2,1,2,0,0,0,0,2,3,0,1,1,0,0,3,0,2024-12-07,2025,Liberty Flames,away,51,56,0,200.0,58,12,12,64.28,85.44400366188589,77.8150747635032,65.53999999999999,,,,,,,,,,,,0.5,0.5,12.261914493582932,6.153846153846154,9.230769230769232,0.0,3.076923076923077,0.0,3.076923076923077,3.076923076923077,6.153846153846154,0.0,0.0,0.0,0.0,0.0,9.230769230769232,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603614,Drexel Dragons,A. Baker,4898936,G,True,23.0,2,4,2,4,0,0,0,0,4,3,1,1,0,0,1,2,0,2024-02-11,2024,Drexel Dragons,away,54,47,1,200.0,48,9,12,53.96,85.45454545454545,98.18181818181819,55.0,,,,,,,,,,,,0.5,0.5,13.595453680289312,6.956521739130435,5.217391304347826,1.7391304347826086,0.0,0.0,1.7391304347826086,3.4782608695652173,6.956521739130435,0.0,0.0,0.0,0.0,1.7391304347826086,3.4782608695652173,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603659,Drexel Dragons,A. Baker,4898936,G,True,40.0,9,13,4,8,5,5,3,4,26,1,3,4,1,0,0,1,2,2024-03-07,2024,Drexel Dragons,home,54,67,0,200.0,51,10,12,66.4,96.76487579433852,77.9896013864818,69.24000000000001,,,,,,,,,,,,0.8807588075880759,0.8846153846153846,27.833827893175066,26.0,1.0,3.0,1.0,0.0,4.0,9.0,13.0,5.0,5.0,3.0,4.0,0.0,1.0,0,0.0,,,,,,,,,,,,,,,,,0,2024-02-11,25.0,1
401724149,Drexel Dragons,A. Baker,4898936,G,True,40.0,13,24,8,13,5,11,2,2,33,4,1,1,0,0,2,2,1,2025-01-18,2025,Drexel Dragons,home,64,57,1,200.0,56,6,11,59.64,95.34961525593843,107.05921712947475,59.78,,,,,,,,,,,,0.6631832797427653,0.6458333333333334,37.162550258472145,33.0,4.0,1.0,0.0,0.0,1.0,13.0,24.0,5.0,11.0,2.0,2.0,2.0,2.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824559,Drexel Dragons,A. Baker,4898936,G,True,42.0,8,20,8,14,0,6,9,11,25,5,3,2,2,0,1,4,3,2026-03-01,2026,Drexel Dragons,away,63,65,0,225.0,64,20,11,71.8,91.21526803255685,88.40864440078586,71.25999999999999,,,,,,,,,,,,0.5032206119162641,0.4,34.316399590862595,23.809523809523807,4.761904761904762,2.8571428571428568,1.9047619047619047,0.0,1.9047619047619047,7.619047619047619,19.047619047619047,0.0,5.7142857142857135,8.571428571428571,10.476190476190476,0.9523809523809523,3.8095238095238093,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401594834,Saint Mary's Gaels,A. Bamberger,4433035,F,True,35.0,7,12,4,7,3,5,5,5,22,4,3,0,2,1,2,2,4,2023-11-25,2024,Saint Mary's Gaels,away,65,73,0,200.0,53,23,14,71.12,103.4287333522244,92.0940776423916,70.58000000000001,,,,,,,,,,,,0.7746478873239437,0.7083333333333334,21.043272080616475,25.142857142857142,4.571428571428571,3.4285714285714284,2.2857142857142856,1.1428571428571428,0.0,8.0,13.714285714285714,3.4285714285714284,5.7142857142857135,5.7142857142857135,5.7142857142857135,2.2857142857142856,2.2857142857142856,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401824468,William & Mary Tribe,A. Basit,5312226,F,False,8.0,3,3,3,3,0,0,0,0,6,3,0,1,0,0,2,1,2,2026-01-03,2026,William & Mary Tribe,home,49,60,0,200.0,54,4,17,61.76,96.83666881859266,79.08327953518399,61.959999999999994,94.87071881755546,94.83159973481705,73.324,,,,,,,,,1.0,1.0,27.48763056624519,30.0,15.0,0.0,0.0,0.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,5.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401813794,Georgia Lady Bulldogs,A. Beckham,5311703,G,False,10.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2025-12-15,2026,Georgia Lady Bulldogs,away,49,77,0,200.0,53,22,21,74.68,105.36398467432949,67.04980842911877,73.08000000000001,,,,,,,,,,,,0.0,0.0,4.780114722753346,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716262,Mercer Bears,A. Bennett,5243540,F,True,30.0,4,6,4,6,0,0,4,4,12,5,0,0,0,1,0,5,1,2024-11-17,2025,Mercer Bears,away,38,46,0,200.0,41,20,12,59.8,75.98282127518996,62.76841757515692,60.54,,,,,,,,,,,,0.7731958762886598,0.6666666666666666,16.74217907227616,16.0,6.666666666666666,0.0,0.0,1.3333333333333333,0.0,5.333333333333333,8.0,0.0,0.0,5.333333333333333,5.333333333333333,0.0,6.666666666666666,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716259,Winston-Salem Rams,A. Biosse,5255690,G,False,18.0,0,4,0,3,0,1,0,0,0,2,1,3,1,0,0,2,0,2024-11-22,2025,Winston-Salem Rams,home,68,42,1,200.0,48,16,28,77.04,54.165591952540616,87.69667268506576,77.54,,,,,,,,,,,,0.0,0.0,18.732605437807752,0.0,4.444444444444445,2.2222222222222223,2.2222222222222223,0.0,6.666666666666667,0.0,8.88888888888889,0.0,2.2222222222222223,0.0,0.0,0.0,4.444444444444445,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401813791,Winston-Salem Rams,A. Biosse,5255690,G,False,15.0,1,5,1,2,0,3,0,0,2,3,1,2,2,0,2,1,1,2025-11-16,2026,Winston-Salem Rams,home,74,43,1,200.0,66,14,25,84.16,52.618697993147336,90.55310817425355,81.72,,,,,,,,,,,,0.2,0.2,19.212295869356392,5.333333333333333,8.0,2.6666666666666665,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,13.333333333333332,0.0,8.0,0.0,0.0,5.333333333333333,2.6666666666666665,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401813787,Texas Tech Lady Raiders,A. Blacklock,5105733,G,False,12.0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2025-11-04,2026,Texas Tech Lady Raiders,away,40,78,0,200.0,64,18,14,77.92,105.69105691056907,54.20054200542005,73.80000000000001,,,,,,,,,,,,0.0,0.0,3.8795779019242707,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,3.3333333333333335,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401582266,Liberty Flames,A. Boone,5177067,G,True,25.0,1,7,0,1,1,6,0,0,3,1,2,2,2,0,0,1,4,2023-11-19,2024,Liberty Flames,home,56,47,1,200.0,48,17,23,67.48,70.52821128451382,84.03361344537815,66.64,,,,,,,,,,,,0.21428571428571427,0.21428571428571427,18.34862385321101,4.800000000000001,1.6,3.2,3.2,0.0,3.2,1.6,11.200000000000001,1.6,9.600000000000001,0.0,0.0,0.0,1.6,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401716263,Liberty Flames,A. Boone,5177067,G,True,29.0,5,13,3,5,2,8,2,4,14,2,0,1,0,0,0,2,2,2024-12-07,2025,Liberty Flames,away,51,56,0,200.0,58,12,12,64.28,85.44400366188589,77.8150747635032,65.53999999999999,,,,,,,,,,,,0.4742547425474255,0.46153846153846156,28.876103924658285,19.310344827586206,2.7586206896551726,0.0,0.0,0.0,1.3793103448275863,6.8965517241379315,17.931034482758623,2.7586206896551726,11.03448275862069,2.7586206896551726,5.517241379310345,0.0,2.7586206896551726,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401724158,Hampton Lady Pirates,A. Boston,5177765,G,False,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2025-02-01,2025,Hampton Lady Pirates,home,74,51,1,200.0,56,17,14,67.48,74.67057101024889,108.34553440702781,68.30000000000001,84.08831807584389,65.4251746443559,69.505,,,,,,,,,0.0,0.0,17.208742040956807,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824497,Hampton Lady Pirates,A. Boston,5177765,G,False,19.0,2,3,1,2,1,1,3,4,8,0,0,1,1,0,0,0,1,2026-01-18,2026,Hampton Lady Pirates,home,70,57,1,200.0,54,17,12,65.48,88.26262000619387,108.39269123567668,64.58,,,,,,,,,,,,0.8403361344537815,0.8333333333333334,16.502879408646816,16.842105263157894,0.0,0.0,2.1052631578947367,0.0,2.1052631578947367,4.2105263157894735,6.315789473684211,2.1052631578947367,2.1052631578947367,6.315789473684211,8.421052631578947,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824521,Hampton Lady Pirates,A. Boston,5177765,G,False,4.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2026-02-02,2026,Hampton Lady Pirates,away,62,57,1,200.0,61,5,11,67.2,82.27482678983834,89.4919168591224,69.28,,,,,,,,,,,,0.0,0.0,26.954177897574123,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,2026-01-18,15.0,0
401605948,UT Arlington Mavericks,A. Brittingham,4705019,F,True,35.0,4,9,4,8,0,1,5,6,13,11,4,1,3,1,3,8,2,2023-11-25,2024,UT Arlington Mavericks,home,76,87,0,200.0,63,25,22,85.0,105.73650947982497,92.36752552260573,82.28,,,,,,,,,,,,0.5584192439862543,0.4444444444444444,15.04761904761905,14.857142857142856,12.571428571428571,4.571428571428571,3.4285714285714284,1.1428571428571428,1.1428571428571428,4.571428571428571,10.285714285714285,0.0,1.1428571428571428,5.7142857142857135,6.857142857142857,3.4285714285714284,9.142857142857142,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824485,Stony Brook Seawolves,A. Brown,5312023,F,False,15.0,0,2,0,2,0,0,1,2,1,3,1,2,1,0,1,2,0,2026-01-11,2026,Stony Brook Seawolves,away,51,56,0,200.0,44,14,18,65.16,86.87558175612784,79.118833385045,64.46,,,,,,,,,,,,0.1736111111111111,0.0,19.092331768388103,2.6666666666666665,8.0,2.6666666666666665,2.6666666666666665,0.0,5.333333333333333,0.0,5.333333333333333,0.0,0.0,2.6666666666666665,5.333333333333333,2.6666666666666665,5.333333333333333,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716261,Mount Olive Trojans,A. Browne,5246889,ATH,False,5.0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0,1,1,2024-12-31,2025,Mount Olive Trojans,home,100,42,1,200.0,48,10,29,79.4,52.36907730673317,124.68827930174564,80.2,,,,,,,,,,,,0.5681818181818182,0.0,28.3046683046683,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,8.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401813795,Ferrum Panthers,A. Cassell,5323089,F,False,15.0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,2025-12-20,2026,Ferrum Panthers,home,84,39,1,200.0,55,11,24,77.84,50.102774922918805,107.91366906474819,77.84,,,,,,,,,,,,0.0,0.0,9.541984732824426,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401603562,William & Mary Tribe,A. Cauley,4899025,F,True,29.0,2,7,2,6,0,1,4,4,8,5,3,3,1,2,0,5,3,2024-01-13,2024,William & Mary Tribe,away,53,51,1,200.0,56,16,15,72.04,73.29692440356423,76.17131359586087,69.58000000000001,,,,,,,,,,,,0.4566210045662101,0.2857142857142857,20.785096944095866,11.03448275862069,6.8965517241379315,4.137931034482759,1.3793103448275863,2.7586206896551726,4.137931034482759,2.7586206896551726,9.655172413793103,0.0,1.3793103448275863,5.517241379310345,5.517241379310345,0.0,6.8965517241379315,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401720602,William & Mary Tribe,A. Cauley,4899025,F,False,12.0,0,2,0,2,0,0,1,2,1,2,0,1,0,0,0,2,0,2025-02-22,2025,William & Mary Tribe,away,67,44,1,200.0,61,11,17,67.84,65.63245823389022,99.94033412887829,67.03999999999999,89.77136747556925,78.26461270129732,76.13199999999999,,,,,,,,,0.1736111111111111,0.0,15.612425559311118,3.3333333333333335,6.666666666666667,0.0,0.0,0.0,3.3333333333333335,0.0,6.666666666666667,0.0,0.0,3.3333333333333335,6.666666666666667,0.0,6.666666666666667,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401720595,William & Mary Tribe,A. Cauley,4899025,F,True,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-07,2025,William & Mary Tribe,home,77,52,1,200.0,53,20,21,69.8,76.40317367029091,113.13546870408462,68.06,,,,,,,,,,,,0.0,0.0,8.051529790660226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,2025-02-22,13.0,1
401746261,William & Mary Tribe,A. Cauley,4899025,F,False,21.0,1,6,1,5,0,1,0,0,2,5,4,2,0,1,0,5,1,2025-03-14,2025,William & Mary Tribe,home,66,74,0,225.0,58,3,20,73.32,101.17582718074927,90.23789991796556,73.13999999999999,84.27638831155723,87.3344496307211,72.0,,,,,,,,,0.16666666666666666,0.16666666666666666,21.61227577263886,3.8095238095238093,9.523809523809524,7.619047619047619,0.0,1.9047619047619047,3.8095238095238093,1.9047619047619047,11.428571428571427,0.0,1.9047619047619047,0.0,0.0,0.0,9.523809523809524,0,1.0,0.08680555555555555,,11.831977674985673,,1.6666666666666667,,3.3333333333333335,,0.0,,,,,,,,0,2025-03-07,7.0,1
401813796,Newberry Wolves,A. Cheeseboro,5247482,G,False,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-12-30,2026,Newberry Wolves,home,99,49,1,200.0,60,14,17,71.16,66.99480448455017,135.3568498769483,73.14,93.34833924719214,54.68699013641659,73.28999999999999,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401603580,Delaware Blue Hens,A. Cherisier,5177757,C,False,16.0,2,3,2,3,0,0,0,0,4,2,0,0,0,0,0,2,1,2024-01-21,2024,Delaware Blue Hens,home,65,62,1,200.0,53,3,24,72.32,84.10200759631037,88.171459576777,73.72,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,9.576098059244128,10.0,5.0,0.0,0.0,0.0,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,5.0,0,2.0,,,,,,,,,,,,,,,,,0,,7.0,1
401724144,Delaware Blue Hens,A. Cherisier,5177757,C,True,29.0,5,12,5,12,0,0,3,4,13,6,0,3,0,1,0,6,5,2025-01-10,2025,Delaware Blue Hens,away,65,49,1,200.0,42,20,16,65.8,73.30939557151406,97.24715739078395,66.84,90.16607965857635,83.6592180842516,70.015,,,,,,,,,0.47238372093023256,0.4166666666666667,34.60664877142266,17.931034482758623,8.275862068965518,0.0,0.0,1.3793103448275863,4.137931034482759,6.8965517241379315,16.551724137931036,0.0,0.0,4.137931034482759,5.517241379310345,0.0,8.275862068965518,0,2.0,,,,,,,,,,,,,,,,,0,,7.0,0
401724141,Delaware Blue Hens,A. Cherisier,5177757,C,True,27.0,5,13,5,11,0,2,0,1,10,2,0,0,1,0,0,2,4,2025-02-23,2025,Delaware Blue Hens,home,71,55,1,200.0,58,10,19,74.4,74.60661964188823,96.31036353771026,73.72,,,,,,,,,,,,0.37202380952380953,0.38461538461538464,24.46082446082446,14.814814814814813,2.962962962962963,0.0,1.4814814814814814,0.0,0.0,7.4074074074074066,19.25925925925926,0.0,2.962962962962963,0.0,1.4814814814814814,0.0,2.962962962962963,0,2.0,,,,,,,,,,,,,,,,,0,2025-01-10,44.0,1
401716262,Mercer Bears,A. Collins,5108616,G,False,24.0,4,9,4,9,0,0,5,5,13,0,3,1,2,0,0,0,0,2024-11-17,2025,Mercer Bears,away,38,46,0,200.0,41,20,12,59.8,75.98282127518996,62.76841757515692,60.54,,,,,,,,,,,,0.5803571428571429,0.4444444444444444,32.90183387270766,21.666666666666668,0.0,5.0,3.3333333333333335,0.0,1.6666666666666667,6.666666666666667,15.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603567,Hampton Lady Pirates,A. Dabo,4898545,F,False,16.0,1,3,1,3,0,0,0,1,2,3,0,1,1,2,1,2,1,2024-01-14,2024,Hampton Lady Pirates,away,67,57,1,200.0,55,27,16,70.88,80.25908194874684,94.33962264150944,71.02,,,,,,,,,,,,0.29069767441860467,0.3333333333333333,13.392857142857139,5.0,7.5,0.0,2.5,5.0,2.5,2.5,7.5,0.0,0.0,0.0,2.5,2.5,5.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603621,Hampton Lady Pirates,A. Dabo,4898545,F,True,24.0,2,7,2,7,0,0,0,0,4,5,1,1,0,2,3,2,5,2024-02-16,2024,Hampton Lady Pirates,home,73,58,1,200.0,64,14,8,68.16,85.49528301886792,107.60613207547169,67.84,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,17.059024223814397,6.666666666666667,8.333333333333334,1.6666666666666667,0.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,11.666666666666668,0.0,0.0,0.0,0.0,5.0,3.3333333333333335,0,1.0,,,,,,,,,,,,,,,,,0,2024-01-14,33.0,1
401724162,Hampton Lady Pirates,A. Dabo,4898545,F,True,18.0,1,5,0,4,1,1,0,0,3,3,0,0,0,1,1,2,0,2025-01-05,2025,Hampton Lady Pirates,away,75,48,1,200.0,55,15,11,66.6,70.71302298173248,110.489098408957,67.88,,,,,,,,,,,,0.3,0.3,15.304560759106215,6.666666666666667,6.666666666666667,0.0,0.0,2.2222222222222223,0.0,2.2222222222222223,11.11111111111111,2.2222222222222223,2.2222222222222223,0.0,0.0,2.2222222222222223,4.444444444444445,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401724158,Hampton Lady Pirates,A. Dabo,4898545,F,True,19.0,1,8,0,3,1,5,3,4,6,3,0,2,0,1,2,1,3,2025-02-01,2025,Hampton Lady Pirates,home,74,51,1,200.0,56,17,14,67.48,74.67057101024889,108.34553440702781,68.30000000000001,84.08831807584389,65.4251746443559,69.505,,,,,,,,,0.3073770491803279,0.1875,31.953916800260846,12.631578947368421,6.315789473684211,0.0,0.0,2.1052631578947367,4.2105263157894735,2.1052631578947367,16.842105263157894,2.1052631578947367,10.526315789473683,6.315789473684211,8.421052631578947,4.2105263157894735,2.1052631578947367,0,1.0,,,,,,,,,,,,,,,,,0,2025-01-05,27.0,1
401824497,Hampton Lady Pirates,A. Dabo,4898545,F,False,15.0,2,3,1,1,1,2,0,0,5,5,0,1,1,0,1,4,1,2026-01-18,2026,Hampton Lady Pirates,home,70,57,1,200.0,54,17,12,65.48,88.26262000619387,108.39269123567668,64.58,,,,,,,,,,,,0.8333333333333334,0.8333333333333334,14.516421702050444,13.333333333333332,13.333333333333332,0.0,2.6666666666666665,0.0,2.6666666666666665,5.333333333333333,8.0,2.6666666666666665,5.333333333333333,0.0,0.0,2.6666666666666665,10.666666666666666,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824521,Hampton Lady Pirates,A. Dabo,4898545,F,True,26.0,3,10,2,5,1,5,1,1,8,7,0,1,3,1,3,4,1,2026-02-02,2026,Hampton Lady Pirates,away,62,57,1,200.0,61,5,11,67.2,82.27482678983834,89.4919168591224,69.28,,,,,,,,,,,,0.3831417624521073,0.35,23.719676549865227,12.307692307692308,10.76923076923077,0.0,4.615384615384616,1.5384615384615385,1.5384615384615385,4.615384615384616,15.384615384615385,1.5384615384615385,7.6923076923076925,1.5384615384615385,1.5384615384615385,4.615384615384616,6.153846153846154,0,1.0,,,,,,,,,,,,,,,,,0,2026-01-18,15.0,0
401582264,Guilford Quakers,A. Datilus,5111503,F,False,5.0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,3,2023-11-10,2024,Guilford Quakers,home,114,41,1,200.0,69,6,29,88.64,47.31133164089545,131.54858066005076,86.66,,,,,,,,,,,,1.0,1.0,15.89825119236884,16.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
