season,game_id,game_date,opponent,home_away,ncat_score,opp_score,win,team,player,player_id,position,starter,min,pts,reb,ast,stl,blk,to,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,pf,team_min,team_fga,team_fta,team_to,team_poss,ortg,drtg,pace,opp_drtg_pregame,opp_ortg_pregame,opp_pace_pregame,torvik_barthag,torvik_adjoe,ts_pct,efg_pct,usg_pct,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,fgm_per40,fga_per40,fg3m_per40,fg3a_per40,ftm_per40,fta_per40,oreb_per40,dreb_per40,low_min_flag,position_enc,ts_pct_r5,ts_pct_season,usg_pct_r5,usg_pct_season,pts_per40_r5,pts_per40_season,reb_per40_r5,reb_per40_season,ast_per40_r5,ast_per40_season,to_per40_season,rim_rate_r5,three_rate_r5,avg_shot_dist_r5,assisted_rate_r5,foul_drawn_rate_r5,on_hot_streak,prev_game_date,days_rest,is_home
2025,401722196,2024-11-29,East Carolina Pirates,away,69,93,0,East Carolina Pirates,J. Woodard,5239830,G,False,25.0,9,2,2,0,1,2,3,3,2,2,1,1,2,2,0,2,2,200.0,63,22,9,70.68,132.47863247863248,98.29059829059828,70.2,97.53418498135652,111.25698779590186,73.164,,,1.1597938144329898,1.1666666666666667,11.518119490695394,14.4,3.2,3.2,0.0,1.6,3.2,4.800000000000001,4.800000000000001,1.6,1.6,3.2,3.2,0.0,3.2,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401731875,2024-11-05,Cheyney (PA) Wolves,home,107,55,1,Cheyney (PA) Wolves,J. Young,5182743,G,False,7.0,5,1,0,0,0,0,2,4,1,3,1,1,0,3,0,1,0,200.0,55,33,16,79.52,68.52728631946175,133.31672065786196,80.25999999999999,,,,,,0.4699248120300752,0.625,35.54724041159963,28.571428571428573,5.714285714285714,0.0,0.0,0.0,0.0,11.428571428571429,22.857142857142858,5.714285714285714,5.714285714285714,0.0,17.142857142857142,0.0,5.714285714285714,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
2025,401706907,2024-12-13,Virginia Tech Hokies,away,67,95,0,Virginia Tech Hokies,J. Young,4711266,G,False,12.0,3,1,3,0,0,0,1,5,0,1,1,4,0,0,0,1,1,200.0,70,16,15,80.04,122.29660144181256,86.25128733264675,77.68,106.32912181354664,90.86534680726335,68.288,,,0.3,0.3,18.108068955526583,10.0,3.3333333333333335,10.0,0.0,0.0,0.0,3.3333333333333335,16.666666666666668,3.3333333333333335,13.333333333333334,0.0,0.0,0.0,3.3333333333333335,0,0.0,,,,,,,,,,,,,,,,,0,2024-11-05,38.0,0
2024,401581732,2023-12-17,Texas Southern Tigers,home,85,79,1,Texas Southern Tigers,J. Young Jr.,4396640,F,True,16.0,2,3,0,0,0,0,1,4,1,4,0,0,0,0,1,2,3,175.0,52,14,11,62.16,118.58300810567397,127.58931251876314,66.62,123.93708063904873,80.51687096511007,61.876,,,0.25,0.25,12.651821862348179,5.0,7.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,0.0,0.0,0.0,2.5,5.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
2024,401600670,2024-01-19,Northeastern Huskies,home,72,65,1,Northeastern Huskies,JB Frankel,5175017,G,False,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,200.0,62,12,13,70.28,96.0401891252955,106.38297872340425,67.68,107.86232089506593,100.3025439463016,65.148,,,0.0,0.0,7.117944337675279,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
2025,401714296,2025-02-28,Northeastern Huskies,away,55,69,0,Northeastern Huskies,JB Frankel,5175017,G,True,29.0,9,0,5,1,0,0,3,7,0,2,3,5,0,0,0,0,0,200.0,62,6,3,59.64,113.67380560131795,90.60955518945633,60.7,107.65356254147378,106.31059576754728,65.692,,,0.6428571428571429,0.6428571428571429,14.27435306592712,12.413793103448278,0.0,6.8965517241379315,1.3793103448275863,0.0,0.0,4.137931034482759,9.655172413793103,4.137931034482759,6.8965517241379315,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401811989,2025-12-31,Northeastern Huskies,home,74,85,0,Northeastern Huskies,JB Frankel,5175017,G,False,15.0,4,1,2,0,0,0,2,6,2,4,0,2,0,0,0,1,2,200.0,56,27,7,69.88,126.90355329949242,110.4807405195581,66.97999999999999,119.31412724377046,111.10645359234702,68.83200000000001,,,0.3333333333333333,0.3333333333333333,21.367521367521373,10.666666666666666,2.6666666666666665,5.333333333333333,0.0,0.0,0.0,5.333333333333333,16.0,0.0,5.333333333333333,0.0,0.0,0.0,2.6666666666666665,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
2026,401856422,2026-03-06,Northeastern Huskies,home,72,88,0,Northeastern Huskies,JB Frankel,5175017,G,True,26.0,11,2,2,3,0,2,5,8,5,5,0,3,1,2,1,1,4,200.0,62,23,10,72.12,122.69938650306749,100.3904071388734,71.72,116.80948318910609,102.89382739080133,68.92800000000001,,,0.6193693693693693,0.625,20.382929296714007,16.923076923076923,3.076923076923077,3.076923076923077,4.615384615384616,0.0,3.076923076923077,7.6923076923076925,12.307692307692308,0.0,4.615384615384616,1.5384615384615385,3.076923076923077,1.5384615384615385,1.5384615384615385,0,0.0,,,,,,,,,,,,,,,,,0,2025-12-31,65.0,1
2024,401581734,2023-12-21,Coastal Carolina Chanticleers,away,85,82,1,Coastal Carolina Chanticleers,K. Blackmon,5107233,G,True,33.0,13,6,5,1,0,0,5,10,2,2,3,8,0,0,1,5,3,200.0,64,16,11,73.04,112.26725082146768,116.37458926615551,73.04,98.95088530045659,117.43591966145293,73.54,,,0.65,0.65,14.774758802062554,15.757575757575758,7.272727272727273,6.0606060606060606,1.2121212121212122,0.0,0.0,6.0606060606060606,12.121212121212121,3.6363636363636367,9.696969696969697,0.0,0.0,1.2121212121212122,6.0606060606060606,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401820801,2025-12-03,Charlotte 49ers,away,57,74,0,Charlotte 49ers,K. Blackmon,5107233,G,False,16.0,7,3,0,1,0,0,2,3,1,2,1,1,2,2,3,0,2,200.0,50,19,11,61.36,117.34855692990803,90.39010466222645,63.06,116.36901343446854,109.77114752586576,64.90400000000001,,,0.9020618556701031,0.8333333333333334,13.985005767012687,17.5,7.5,0.0,2.5,0.0,0.0,5.0,7.5,2.5,2.5,5.0,5.0,7.5,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401714205,2025-01-11,William & Mary Tribe,away,78,81,0,William & Mary Tribe,K. Boothby,4702970,F,True,32.0,12,4,1,0,0,1,4,6,0,0,4,6,0,0,0,4,0,200.0,61,17,16,77.48,107.08619777895294,103.12004230565839,75.64,107.80166533874451,115.74975964115399,67.228,,,1.0,1.0,10.35748106060606,15.0,5.0,1.25,0.0,0.0,1.25,5.0,7.5,5.0,7.5,0.0,0.0,0.0,5.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401812015,2026-01-16,William & Mary Tribe,away,89,97,0,William & Mary Tribe,K. Brockhoff,5176465,F,True,22.0,15,6,2,0,2,4,4,7,3,4,1,3,6,11,0,6,4,200.0,57,31,9,73.64,130.41140091422426,119.65582145738102,74.38,100.25963584036052,103.13073844934794,71.48799999999999,,,0.6334459459459459,0.6428571428571429,36.16273229532898,27.272727272727273,10.909090909090908,3.6363636363636362,0.0,3.6363636363636362,7.2727272727272725,7.2727272727272725,12.727272727272727,1.8181818181818181,5.454545454545454,10.909090909090908,20.0,0.0,10.909090909090908,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401812091,2026-02-28,William & Mary Tribe,home,88,91,0,William & Mary Tribe,K. Brockhoff,5176465,F,True,24.0,11,1,2,1,0,1,4,10,3,5,1,5,2,2,0,1,3,200.0,64,28,5,74.32,123.97820163487738,119.89100817438691,73.4,105.96432710683078,113.57658889350951,72.924,,,0.5055147058823529,0.45,24.34825381210035,18.333333333333336,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,1.6666666666666667,6.666666666666667,16.666666666666668,1.6666666666666667,8.333333333333334,3.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,0,1.0,,,,,,,,,,,,,,,,,0,2026-01-16,43.0,1
2024,401600650,2024-01-07,Elon Phoenix,away,59,77,0,Elon Phoenix,K. Campbell,4712861,F,True,14.0,4,5,1,0,1,1,0,2,0,2,0,0,4,6,1,4,2,200.0,66,17,7,68.48,115.06276150627615,88.16497310221159,66.92,109.19109221696161,107.19421530591542,69.16,,,0.43103448275862066,0.0,20.02272081794945,11.428571428571429,14.285714285714286,2.857142857142857,0.0,2.857142857142857,2.857142857142857,0.0,5.714285714285714,0.0,0.0,11.428571428571429,17.142857142857142,2.857142857142857,11.428571428571429,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401714268,2025-02-14,Elon Phoenix,away,60,59,1,Elon Phoenix,K. Campbell,4712861,F,False,7.0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,200.0,53,8,15,62.52,93.05993690851734,94.6372239747634,63.400000000000006,111.26099123313361,100.10279174989746,67.28800000000001,,,1.0,1.0,15.979546180888459,11.428571428571429,0.0,0.0,0.0,0.0,5.714285714285714,5.714285714285714,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401827528,2025-12-06,North Carolina Central Eagles,away,69,54,1,North Carolina Central Eagles,K. Carvey,5242551,F,True,20.0,10,7,0,1,3,3,5,12,5,11,0,1,0,5,4,3,4,200.0,56,30,11,72.2,76.27118644067795,97.45762711864406,70.80000000000001,95.42900524056992,107.46258045892037,75.50399999999999,,,0.35211267605633806,0.4166666666666667,42.8927680798005,20.0,14.0,0.0,2.0,6.0,6.0,10.0,24.0,0.0,2.0,0.0,10.0,8.0,6.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581733,2023-12-18,Jackson State Tigers,away,60,68,0,Jackson State Tigers,K. Cornelius,5107384,G,False,7.0,0,1,0,1,0,1,0,2,0,0,0,2,0,0,0,1,0,200.0,66,17,14,71.48,98.98107714701601,87.3362445414847,68.7,111.32416193122599,102.74096728836196,71.056,,,0.0,0.0,19.596315892612186,0.0,5.714285714285714,0.0,5.714285714285714,0.0,5.714285714285714,0.0,11.428571428571429,0.0,11.428571428571429,0.0,0.0,0.0,5.714285714285714,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581729,2023-12-02,The Citadel Bulldogs,home,68,85,0,The Citadel Bulldogs,K. Davis,5176173,G,False,16.0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,200.0,58,18,10,65.92,125.85134734971871,100.68107787977496,67.53999999999999,95.20323885665444,108.03710876476889,63.8,,,1.0,1.0,3.292939936775553,5.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
2025,401727487,2024-11-17,The Citadel Bulldogs,away,82,73,1,The Citadel Bulldogs,K. Davis,5176173,G,True,28.0,7,4,2,0,0,2,3,11,3,5,0,6,1,2,0,4,3,200.0,62,17,16,71.48,103.7816320727893,116.57662780779073,70.34,88.73804646827163,105.56121401523683,70.97200000000001,,,0.2946127946127946,0.2727272727272727,23.196737749849593,10.0,5.714285714285714,2.857142857142857,0.0,0.0,2.857142857142857,4.285714285714286,15.714285714285715,0.0,8.571428571428571,1.4285714285714286,2.857142857142857,0.0,5.714285714285714,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401827528,2025-12-06,North Carolina Central Eagles,away,69,54,1,North Carolina Central Eagles,K. Davis,5240023,G,False,12.0,4,1,1,1,0,1,0,2,0,2,0,0,4,4,0,1,0,200.0,56,30,11,72.2,76.27118644067795,97.45762711864406,70.80000000000001,95.42900524056992,107.46258045892037,75.50399999999999,,,0.5319148936170213,0.0,19.783873649210303,13.333333333333334,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,0.0,6.666666666666667,0.0,0.0,13.333333333333334,13.333333333333334,0.0,3.3333333333333335,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401577552,2023-11-07,Pittsburgh Panthers,away,52,100,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,29.0,15,6,2,1,1,3,6,16,3,10,3,6,0,0,2,4,1,200.0,70,9,9,75.96,68.67406233491812,132.06550449022717,75.72,,,,,,0.46875,0.46875,31.589798157815984,20.689655172413794,8.275862068965518,2.7586206896551726,1.3793103448275863,1.3793103448275863,4.137931034482759,8.275862068965518,22.06896551724138,4.137931034482759,8.275862068965518,0.0,0.0,2.7586206896551726,5.517241379310345,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581726,2023-11-11,UNC Greensboro Spartans,away,78,94,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,22.0,8,3,0,0,0,0,2,5,1,3,1,2,3,4,0,3,1,200.0,59,29,8,71.76,105.77705451586654,127.47491185245457,73.74000000000001,,,,,,0.591715976331361,0.5,15.409865961520925,14.545454545454545,5.454545454545454,0.0,0.0,0.0,0.0,3.6363636363636362,9.09090909090909,1.8181818181818181,3.6363636363636362,5.454545454545454,7.2727272727272725,0.0,5.454545454545454,0,0.0,,,,,,,,,,,,,,,,,0,2023-11-07,4.0,0
2024,401575427,2023-11-15,Virginia Cavaliers,away,51,80,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,24.0,8,1,1,1,0,3,3,9,3,4,0,5,2,2,1,0,2,200.0,53,12,10,64.28,82.04633204633205,128.70012870012872,62.16,90.43034690581385,115.83386431239775,66.13999999999999,,,0.4048582995951417,0.3333333333333333,31.439172036711582,13.333333333333334,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,5.0,5.0,15.0,0.0,8.333333333333334,3.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,0,0.0,0.5302329881656804,,23.499832059668456,,17.61755485893417,,6.865203761755486,,1.3793103448275863,,,,,,,,0,2023-11-11,4.0,0
2024,401581727,2023-11-22,Merrimack Warriors,away,73,96,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,11.0,4,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,1,200.0,61,22,11,77.68,94.53509453509453,124.32012432012431,77.22,104.33748606791491,98.91747452632839,67.865,,,1.0,1.0,17.80785326328911,14.545454545454545,0.0,0.0,0.0,0.0,7.2727272727272725,7.2727272727272725,7.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4884414253088342,0.4884414253088342,26.146278718682833,26.146278718682833,16.189481017067223,16.189481017067223,5.132358063392546,5.132358063392546,1.4750957854406133,1.4750957854406133,3.045977011494253,,,,,,0,2023-11-15,7.0,0
2024,401581728,2023-11-24,Alabama State Hornets,home,73,88,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,11.0,2,1,1,0,0,1,0,3,0,1,0,2,2,2,0,1,3,200.0,55,32,10,72.08,102.90386241894561,124.04849168311249,70.94,106.23021149770106,98.4211397777113,77.368,,,0.2577319587628866,0.0,22.43987676461121,7.2727272727272725,3.6363636363636362,3.6363636363636362,0.0,0.0,3.6363636363636362,0.0,10.909090909090908,0.0,7.2727272727272725,7.2727272727272725,7.2727272727272725,0.0,3.6363636363636362,0,0.0,0.6163310689816257,0.6163310689816257,24.0616723548344,24.0616723548344,15.778474399164054,15.778474399164054,3.8492685475444097,3.8492685475444097,1.10632183908046,1.10632183908046,4.102664576802508,,,,,,0,2023-11-22,2.0,1
2024,401579102,2023-11-25,Samford Bulldogs,away,83,101,0,North Carolina A&T Aggies,K. Duke,4897639,G,True,37.0,13,4,3,0,0,1,4,11,4,10,0,1,5,7,2,2,3,200.0,61,32,12,81.08,102.26712666338098,124.44553967471661,81.16,89.97276058044598,113.48798316274254,75.224,,,0.4616477272727273,0.36363636363636365,18.72152354467467,14.054054054054054,4.324324324324325,3.2432432432432434,0.0,0.0,1.0810810810810811,4.324324324324325,11.891891891891893,0.0,1.0810810810810811,5.405405405405405,7.567567567567568,2.1621621621621623,2.1621621621621623,0,0.0,0.5446112469378779,0.5446112469378779,23.737313236789763,23.737313236789763,14.0773249738767,14.0773249738767,3.8066875653082546,3.8066875653082546,1.612330198537095,1.612330198537095,4.009404388714733,,,,,,0,2023-11-24,1.0,0
2024,401581729,2023-12-02,The Citadel Bulldogs,home,68,85,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,18.0,2,0,2,0,1,0,1,2,1,1,0,1,0,0,0,0,1,200.0,63,14,5,69.16,100.68107787977496,125.85134734971871,67.53999999999999,95.20323885665444,108.03710876476889,63.8,,,0.5,0.5,5.9930480642454755,4.444444444444445,0.0,4.444444444444445,0.0,2.2222222222222223,0.0,2.2222222222222223,4.444444444444445,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0,0.0,0.5431907923924233,0.5307839936603528,21.1636583141615,22.901348288103915,12.75020475020475,14.073446487239591,3.0163800163800163,3.8929603584776,1.7092547092547092,1.8841490393214533,3.5213505041091246,,,,,,0,2023-11-25,7.0,1
2024,401581730,2023-12-09,High Point Panthers,away,62,75,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,22.0,10,2,3,0,1,1,4,5,4,4,0,1,2,2,0,2,2,200.0,50,16,11,63.04,97.57632987094742,118.03588290840415,63.540000000000006,102.44249031049026,127.88212266331902,73.84,,,0.8503401360544218,0.8,18.384907273796163,18.18181818181818,3.6363636363636362,5.454545454545454,0.0,1.8181818181818181,1.8181818181818181,7.2727272727272725,9.09090909090909,0.0,1.8181818181818181,3.6363636363636362,3.6363636363636362,0.0,3.6363636363636362,0,0.0,0.5248475971261511,0.5263862802803023,19.28029473470641,20.48587682755271,10.73000273000273,12.697874766840284,1.9254709254709255,3.3368231644093713,2.598143598143598,2.249905525767595,3.0183004320935356,,,,,,0,2023-12-02,7.0,0
2024,401581731,2023-12-13,North Carolina Central Eagles,home,62,67,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,23.0,6,7,0,0,0,0,0,6,0,5,0,1,6,6,1,6,1,200.0,66,27,9,69.88,88.87614678899084,96.04357798165138,69.75999999999999,110.52255257486176,99.35069652076069,66.81200000000001,,,0.3472222222222222,0.0,17.295219793418212,10.434782608695652,12.17391304347826,0.0,0.0,0.0,0.0,0.0,10.434782608695652,0.0,1.7391304347826086,10.434782608695652,10.434782608695652,1.7391304347826086,10.434782608695652,0,0.0,0.613943964418007,0.5668805122520673,16.669441782123325,20.22325563333314,11.6996996996997,13.383367693712522,2.319410319410319,3.3742657234036546,3.355719355719356,2.650485516864827,2.8682856053545707,,,,,,0,2023-12-09,4.0,1
2024,401581732,2023-12-17,Texas Southern Tigers,home,85,79,1,North Carolina A&T Aggies,K. Duke,4897639,G,False,12.0,5,0,1,1,0,0,2,2,2,2,0,0,1,1,0,0,1,200.0,54,32,10,71.08,127.58931251876314,118.58300810567397,66.62,123.93708063904873,80.51687096511007,61.876,,,1.0245901639344261,1.0,10.416666666666666,16.666666666666668,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0,0.0,0.4833884088624515,0.5424740355820845,16.56691508814915,19.89791831778704,10.87756531234792,13.055747128710646,4.7541929281059705,4.352004314523055,3.355719355719356,2.3559871261020686,2.5495872047596184,,,,,,0,2023-12-13,4.0,1
2024,401581733,2023-12-18,Jackson State Tigers,away,60,68,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,17.0,2,2,1,0,0,1,1,4,1,2,0,2,0,0,0,2,2,200.0,52,18,14,65.92,87.3362445414847,98.98107714701601,68.7,111.32416193122599,102.74096728836196,71.056,,,0.25,0.25,15.91545709192768,4.705882352941177,4.705882352941177,2.3529411764705883,0.0,0.0,2.3529411764705883,2.3529411764705883,9.411764705882353,0.0,4.705882352941177,0.0,0.0,0.0,4.705882352941177,0,0.0,0.6367600498967595,0.5906856484173186,14.162273068560236,18.949793152675,12.7563531911358,13.416839082506248,4.026920200833244,3.9168038830707497,3.2951132951132953,2.4537217468251953,2.2946284842836566,,,,,,0,2023-12-17,1.0,0
2024,401581734,2023-12-21,Coastal Carolina Chanticleers,away,85,82,1,North Carolina A&T Aggies,K. Duke,4897639,G,False,7.0,0,1,1,1,0,1,0,3,0,2,0,1,0,0,1,0,1,200.0,67,16,6,73.04,116.37458926615551,112.26725082146768,73.04,98.95088530045659,117.43591966145293,73.54,,,0.0,0.0,28.557149996430354,0.0,5.714285714285714,5.714285714285714,5.714285714285714,0.0,5.714285714285714,0.0,17.142857142857142,0.0,5.714285714285714,0.0,0.0,5.714285714285714,0.0,1,0.0,0.594430504442214,0.559714225833926,13.60105977801084,18.67394441987979,10.886718850913223,12.624933925273062,4.1032318065566145,3.9885382894226065,3.117052881758764,2.444559876792958,2.2999296381188326,,,,,,0,2023-12-18,3.0,0
2024,401581735,2023-12-30,George Mason Patriots,away,69,94,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,17.0,11,2,0,3,0,1,4,7,3,4,1,3,2,2,2,0,2,200.0,56,25,10,69.0,99.28057553956835,135.25179856115108,69.5,99.84551218740259,106.65956833073969,68.76400000000001,,,0.6979695431472082,0.6428571428571429,27.135217723453014,25.88235294117647,4.705882352941177,0.0,7.0588235294117645,0.0,2.3529411764705883,9.411764705882353,16.47058823529412,2.3529411764705883,7.0588235294117645,4.705882352941177,4.705882352941177,4.705882352941177,0.0,0,0.0,0.49443050444221404,0.5130713736810989,18.113880164447814,19.497544884592337,9.997829962024335,11.572856098166973,5.246088949413758,4.132350574827865,3.3710211357270183,2.7170370299173547,2.5844593111327394,,,,,,0,2023-12-21,9.0,0
2024,401600619,2024-01-05,Campbell Fighting Camels,home,76,62,1,North Carolina A&T Aggies,K. Duke,4897639,G,False,19.0,5,0,0,1,0,0,2,2,1,1,1,1,0,0,0,0,1,200.0,61,11,10,65.84,114.97730711043874,93.79727685325265,66.1,91.92965801754767,111.39251706677256,70.432,,,1.25,1.25,5.55185431934266,10.526315789473683,0.0,0.0,2.1052631578947367,0.0,0.0,4.2105263157894735,4.2105263157894735,2.1052631578947367,2.1052631578947367,0.0,0.0,0.0,0.0,0,0.0,0.46395638586077137,0.5272943097938765,19.863942254379186,20.08505817988931,11.537936913895994,12.673586624552318,5.459992692729266,4.176468403913505,2.2801120448179275,2.5080341814621736,2.566650223851035,,,,,,0,2023-12-30,6.0,1
2024,401600650,2024-01-07,Elon Phoenix,away,59,77,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,25.0,8,3,2,0,0,0,4,8,4,8,0,0,0,0,1,2,1,200.0,58,19,3,65.36,88.16497310221159,115.06276150627615,66.92,109.19109221696161,107.19421530591542,69.16,,,0.5,0.5,18.45444059976932,12.8,4.800000000000001,3.2,0.0,0.0,0.0,6.4,12.8,0.0,0.0,0.0,0.0,1.6,3.2,0,0.0,0.644511941416327,0.5789161448085997,17.515269159564077,19.046972189850266,11.5562435500516,12.520210136332414,3.0252100840336134,3.8781492322053976,2.2801120448179275,2.328888882786304,2.383318065004533,,,,,,0,2024-01-05,2.0,0
2024,401600654,2024-01-12,Drexel Dragons,home,63,67,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,8.0,2,0,1,0,0,0,1,2,1,2,0,0,0,0,0,0,0,200.0,60,19,6,68.36,94.9081048508587,100.93401626996084,66.38,93.03093871129664,126.85502449038313,71.92,,,0.5,0.5,13.448090371167295,10.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5395939086294417,0.5736550684880264,19.122823946184603,19.00747008384487,10.782910216718268,12.538862793910255,3.9852100840336133,3.939605950058371,2.2534453781512607,2.386962957267217,2.2244301940042304,,,,,,0,2024-01-07,5.0,1
2024,401600666,2024-01-16,Hampton Pirates,away,81,80,1,North Carolina A&T Aggies,K. Duke,4897639,G,False,5.0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,200.0,66,8,6,68.52,119.18775750441435,117.71630370806356,67.96000000000001,115.94910512501114,90.96887685984103,69.71200000000002,,,0.0,0.0,21.186440677966104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.5895939086294417,0.5690516267075247,18.629350602032527,18.66000885180252,11.841733746130032,12.380183869290864,3.044033613445378,3.6933805781797227,2.782857142857143,2.550277772438016,2.085403306878966,,,,,,0,2024-01-12,4.0,0
2024,401600679,2024-01-20,William & Mary Tribe,home,76,69,1,North Carolina A&T Aggies,K. Duke,4897639,G,False,4.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,200.0,56,32,10,73.08,102.84167794316643,93.36941813261163,73.9,108.83746721871123,102.38950797699457,64.112,,,0.0,0.0,24.975024975024976,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0.0,0.5895939086294417,0.5355780016070821,17.155208738339677,18.808622488635674,11.841733746130032,11.651937759332577,1.9011764705882357,3.476122897110327,1.64,2.400261432882839,1.96273252412138,,,,,,0,2024-01-16,4.0,1
2024,401600685,2024-01-26,Delaware Blue Hens,away,71,90,0,North Carolina A&T Aggies,K. Duke,4897639,G,False,23.0,11,1,1,1,0,0,3,7,2,4,1,3,4,4,0,1,1,200.0,60,23,8,72.12,98.88579387186628,125.34818941504176,71.80000000000001,109.60821256495251,103.55476404881138,67.884,,,0.6278538812785388,0.5,19.501769852400987,19.130434782608695,1.7391304347826086,1.7391304347826086,1.7391304347826086,0.0,0.0,5.217391304347826,12.17391304347826,1.7391304347826086,5.217391304347826,6.956521739130435,6.956521739130435,0.0,1.7391304347826086,0,0.0,0.45,0.5058236681844664,16.723170188654073,19.151200404546188,6.665263157894737,11.004607883814101,2.96,3.838560513937531,1.64,2.2669135755004586,2.4092473838924144,,,,,,0,2024-01-20,6.0,0
2024,401600691,2024-01-27,Drexel Dragons,away,47,62,0,North Carolina A&T Aggies,K. Duke,4897639,G,True,37.0,14,4,4,0,0,1,5,15,4,11,1,4,3,4,1,3,2,200.0,57,15,7,65.6,73.57545397620538,97.05698184095179,63.879999999999995,108.11520299514989,122.06103826183387,63.652,,,0.4176610978520286,0.36666666666666664,27.19546742209632,15.135135135135137,4.324324324324325,4.324324324324325,0.0,0.0,1.0810810810810811,5.405405405405405,16.216216216216218,1.0810810810810811,4.324324324324325,3.2432432432432434,4.324324324324325,1.0810810810810811,3.2432432432432434,0,0.0,0.3255707762557078,0.5122463109788913,19.513153295265734,19.169651428117493,8.38608695652174,11.432282983750659,3.307826086956522,3.7280641939820085,1.9878260869565216,2.2391355154626766,2.28244489000334,,,,,,0,2024-01-26,1.0,0
2024,401600698,2024-02-02,Hampton Pirates,home,59,58,1,North Carolina A&T Aggies,K. Duke,4897639,G,True,33.0,12,4,2,2,0,1,5,8,3,5,2,3,0,0,0,4,1,200.0,64,7,4,59.08,97.77925091150148,96.1219754723235,60.34,128.50314201120347,110.20983771033954,68.248,,,0.75,0.75,15.347623676267458,14.545454545454547,4.848484848484849,2.4242424242424243,2.4242424242424243,0.0,1.2121212121212122,6.0606060606060606,9.696969696969697,2.4242424242424243,3.6363636363636367,0.0,0.0,0.0,4.848484848484849,0,0.0,0.3091029958261135,0.5075170503225481,21.261358659731137,19.570942227816438,8.853113983548766,11.617425591319883,3.2126909518213864,3.757877200499125,2.2126909518213864,2.3433949559057594,2.222376699557227,,,,,,1,2024-01-27,6.0,1
